,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_focuskeywords,Meta: _yoast_wpseo_keywordsynonyms,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _oembed_8c261681156dd3fcdaa02aaebf2070c2,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _yoast_wpseo_primary_product_cat,Meta: _oembed_ef20c91921e19acf2025ff722bc7bd19,Meta: _oembed_c948432515e8209f341f6f3f0eec0a85,Meta: _oembed_659e52fd915519a6ad94cc3f5d7be309,Meta: _oembed_e4afe6ebd4e32bcc952990d370b292f2,Meta: _oembed_dd847979caddace2582a5dfde600dc08,Meta: _oembed_4896cf49bc44960756f47e30b9aca395,Meta: _oembed_78d70fbd6b8e3fbf0b7242ece89f3c20,Meta: _oembed_001b2bf7c9cd7c910df10a475eaefd93,Meta: _oembed_0314b5eb3363155f3591ca367ebf6f8e,Meta: _oembed_d470243ad363b624474357612e65c2e2,Meta: _oembed_39e30393e9059911a4168405446f1348,Meta: _oembed_e48584cdaa8f4189a8b32ecd5f152325,Meta: _oembed_d352ff61092bd2d5366f8dfd5215978f,Meta: _oembed_19b929db16c2bcc84422e5505dd85413,Meta: _oembed_616c5a94649856119edf58f59bd36118,Meta: _oembed_329a14302a6c6cab8847c4e4c5db97bd,Meta: _oembed_e31ab68cc9d0e99c13c146df92bdeee1,Meta: _oembed_b49c4b8158140215ca2c0ebfd91caaaf,Meta: _oembed_74b7ac7905b82edbab1c90a887fdf90d,Meta: _oembed_f3b415efb0f17be9d6fcd84a98f2d70f,Meta: _oembed_4bbbc8429470aa6ec6823296f9fc0523,Meta: _oembed_17ddca5c60624f7cc7f39290a34c6ea7,Meta: _oembed_3b18319b62148df8747d732d38403b00,Meta: _oembed_fc3e28022ed77edcb44a27ba1ed639e9,Meta: _oembed_960c00a4ebddbd80ab799ebc9b14094d,Meta: _oembed_a8c7691d71ba3986d3d0008d890c0d1f,Meta: _oembed_b0d2c43a5750c8915b8be2789120d37b,Meta: _oembed_32cfa368fd23bc92fc45aa1a885ae3ec,Meta: _oembed_049feab4a23e920a70fc18ca62f5a1dc,Meta: _oembed_57a92ba67dd25654874418001d7ad102,Meta: _oembed_7909db929352122bf5afc61032e3459c,Meta: _oembed_d9138a5c40891d90ee246e581c62174c,Meta: _oembed_2498d5e3a57060381e2f3e7478786a71,Meta: _oembed_f0f78748fd6d61e7206a790a6dbd11f3,Meta: _original_id,Meta: afpv_enable_featured_video,Meta: afpv_video_thumb,Meta: afpv_featured_video_type,Meta: afpv_yt_featured_video_id,Meta: afpv_fb_featured_video_id,Meta: afpv_dm_featured_video_id,Meta: afpv_vm_featured_video_id,Meta: afpv_mc_featured_video_id,Meta: afpv_cus_featured_video_id,Meta: ced_rnx_disable_refund,Meta: ced_rnx_disable_exchange,Meta: _wcsts_ppt_questions_number,Meta: afpv_enable_featured_video_product_page,Meta: afpv_enable_featured_image_as_first_img,Meta: disable_woothumbs
1111,6381,variation,gulch--,Gulch,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,33.25,51.31,,,,,,,gulch,,,,,,1,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,6396,variable,arctic-ice-extreme-conditions-mens-winter-hunting-boots-with-arctic-grip-outsole,Arctic ice extreme conditions men's winter hunting boots with arctic grip outsole,1,0,visible,,"100% waterproof winter boots; multi-directional outsole lug design offers excellent traction on multi-surface terrain; rear pull loop for easy on/off. Vibram Arctic Grip outsole pods deliver the most advanced traction on wet ice; Vibram Icetrek full base layer provides the highest level of traction on dry ice. Comfort topline keeps out moisture while locking in heat; EVA contoured, molded midsole for premium comfort; extended rubber coverage and tough Spandura adds protection against wear. Soft fleece lining and 2 mm thermal foam under footbed enhances comfort, provides superior warmth, and is durable for long cold treks; comfort rated from -60 ¡ãF to 30 ¡ãF (-50 ¡ãC to -1 ¡ãC). 8 mm neoprene provides comfort and flexibility, along with excellent waterproofing, shock absorption and heat retention properties; adjusts to your foot shape to resist blisters and chafing. Imported. Neoprene.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999.0,,0,0,,,,,0,,,,Field shoes,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7257cb8ce5f8d7615f321c4eccca7e75-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7257cb8ce5f8d7615f321c4eccca7e75-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5c470f74159962308894de01d724007f.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5db54540d04fb16a7a02213c995baf94.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2761cbc7c0208cc8303b129de2c14442.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/4927dd34694f3513f6edf1a4db87435b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a7a8c250331fc3e90e60c275c4a9f1be.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f29d1b0b3a60118d6ca1a22a6069ecd9.jpg",,,,,,,,,0,,,Size,"7, 8, 9, 10, 11, 12, 13, 14, 15",1.0,0.0,60.0,[],"[""""]",2.0,,Color,Bark/Mobuc Mini,1.0,0.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,6399,variation,arctic-ice-extreme-conditions-mens-winter-hunting-boots-with-arctic-grip-outsole--,Arctic ice extreme conditions men's winter hunting boots with arctic grip outsole,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,32.53,60.13,,,,,,,arctic-ice-extreme-conditions-mens-winter-hunting-boots-with-arctic-grip-outsole,,,,,,0,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,6400,variable,mens-neoprene-insulated-waterproof-rubber-hunting-boots,Men's neoprene insulated waterproof rubber hunting boots,1,0,visible,,"Precise traction and stability: The aggressive rubber outsole with reinforced toe cap provides maximum protection and stability, and the integrated heel kick can be easily opened/closed. 100% Waterproof: The high-grade rubber outer layer provides extra toughness and is a 100% waterproof hunting boot; EVA contour midsole and PU comfortable insole can achieve lightweight cushioning, shock absorption and comfort. 4mm neoprene insulation: Provides comfort, flexibility and warmth, as well as excellent water resistance and excellent overall thermal insulation. The odorless fleece lining provides extraordinary warmth in a cool environment, making our boots perfect for fall to spring. Safety elastic cuffs: The elastic cuffs are tightly attached to the calf to keep warm while preventing cold and debris from entering. The high-grade rubber outer layer provides an extra waterproof barrier, providing extra toughness in more difficult terrain.\n\n<img class=""alignnone wp-image-6406 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/780df56863b8cbe37373e8617efbfd44.png"" alt="""" width=""970"" height=""300"" />\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Field shoes,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7a1fc954e7a2e69085114471991c5d89.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7a1fc954e7a2e69085114471991c5d89-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/bef06719e10e1911392cb6dd1cbbd5a2.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6755c52993627d885a3583be0adb4e0c.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/83be03f98acd07e042caa6833c2ab018.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7a1fc954e7a2e69085114471991c5d89.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5d8a1c20d8ce1aadb1f28080e1460dc1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6d395ede3ea126674aca65aea5082c1d.jpg",,,,,,,,,0,,,Size,"9, 13",1.0,0.0,30.0,[],"[""""]",2.0,,,,,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,6417,variation,mens-neoprene-insulated-waterproof-rubber-hunting-boots-,Men's neoprene insulated waterproof rubber hunting boots,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,33.04,64.19,,,,,,,mens-neoprene-insulated-waterproof-rubber-hunting-boots,,,,,,1,,,Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,6427,simple,outdoor-mens-waterproof-tactical-army-boots-suede-work-boots-combat-hunting-boots,Outdoor men's waterproof tactical army boots suede work boots combat hunting boots,1,0,visible,,"The shock-absorbing POLIYOU insole of this men's hiking shoe is excellent in terms of moisture control, sweat absorption, detachability and breathability. Unique design-Men¡¯s military boots have padding around the collar and tongue to increase comfort, breathability and protect the ankle. Whether it's the shoe upper, shoelace, shoe upper or the inner lining of the tongue, all textures and patterns are used. This men's work boot undoubtedly brings a new visual impact. With unique design and novel styles, this men's camouflage boots are worth buying. Rubber sole-The wheelbase is approximately 5.5 inches from the arch of the foot and the heel is approximately 1.5 inches. The all-terrain rubber outsole suitable for men¡¯s combat boots has excellent grip, anti-slip and friction resistance, and a lightweight EVA midsole that provides excellent cushioning. Free soldier hiking shoes men's waterproof function ankle high protection, wrapping and supporting the ankle. Our camouflage work boots have reinforced anti-collision toe caps and shock-absorbing heels to provide you with long-lasting protection and comfort. Material-This men's tactical boot is made of 1.6-1.8 mm high-quality suede with scratch-resistant nylon fabric. It is lightweight, breathable, comfortable, wear-resistant, waterproof, durable and flexible. Part of the rubber insulated toe cap of this men's work boot can not only block water, but also prevent oil and other stains. Just wipe gently, FREE SOLDIER men's hiking shoes will return to the original cleanliness.\n\n<img class=""alignnone wp-image-6436 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b95d64922af4d7cebf19876ec0146b11.jpg"" alt="""" width=""600"" height=""600"" />\n\n<img class=""alignnone wp-image-6432 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/460f6bd77d65db5109811cf1cad4e706.jpg"" alt="""" width=""600"" height=""600"" />\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,35.4,51.28,Field shoes,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/07cc38f989a12a5a65658da78c597896.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/07cc38f989a12a5a65658da78c597896.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8194904481f28bbb5f121119cda63478.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9cadc05c26911d17c7473790cdc6e0ca.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/318eb83ece8c68be866ab415bd987dea.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/562ef1d8a32f3e872a02cc0b762da3b6.jpg",,,,,,,,,0,,,,,,,30.0,[],"[""""]",2.0,,,,,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,6437,variable,rubber-hunting-boots-waterproof-and-insulated,"Rubber hunting boots, waterproof and insulated",1,0,visible,,"¡¾Durable &amp; User-Friendly¡¿ ¨C The sealed rubber shell extends up to the topline for additional protection from moisture, sharp sticks, rock, etc. The reinforced rubber also offers extra protection on the toe and heel of the boot. The boots are easy to take off using the protrusion located on the boot's heel. ¡¾Comfortable &amp; Anti-Slip¡¿- Our EVA contoured mid-sole allows for lightweight cushioning, shock absorption, and comfort. The back gussets with cinch buckles ensure a secure and custom fit. Ingenious out-sole pattern design offers excellent stability and extra solid traction. ¡¾Breathable &amp; Warm¡¿ - The boots are lined with our exclusive breathable air-mesh lining to keep your feet dry and comfortable.?As you walk, the air is pushed and circulated through the vertical fibers allowing the skin to breath ¨C this keeps your feet and boots dry and humidity-free. The 6mm neoprene will keep your feet warm all day. Comfort Rated of Standard Style Boots: -4¡ãF/-20¡ãC to 59¡ãF/ 15¡ãC. ¡¾100% Waterproof¡¿- It's important to maintain dry feet when hunting, especially in colder temperatures. Our high grade rubber and neoprene provides extra toughness and makes for a 100% Waterproof Design. ¡¾ATTENTION ¡¿- PLEASE DOUBLE CHECK THE SIZE CHART BEFORE BUYING TO ENSURE THE BOOTS FIT YOU CORRECTLY.\n\n<img class=""alignnone wp-image-6441 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5f1d561b9530cea43748a0db377fe326.jpg"" alt="""" width=""600"" height=""600"" />\n\n<img class=""alignnone wp-image-6444 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/99cee3fe1ff739f2d7023901f07dfef8.jpg"" alt="""" width=""600"" height=""600"" />\n\n<img class=""alignnone wp-image-6445 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/00223fc4926899bb480bcedda4fa0326.jpg"" alt="""" width=""600"" height=""600"" />\n\n<img class=""alignnone wp-image-6442 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/20dc05f9760fc1963c896c9371421db6.jpg"" alt="""" width=""600"" height=""600"" />\n\n&nbsp;",,,taxable,,1,999.0,,0,0,,,,,0,,,,Field shoes,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/48c25d9385581c9175e73a5b91ca2ea5.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/4b56e5ccc4fdd75ada37effdba5f3c41.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0ceb1859663265ea8fb4c6706b7233b8.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f984ea3dc6f44e1014008efe370eeda9.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f4ea4d16ec0e86efc295f74107e7fe38.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/00223fc4926899bb480bcedda4fa0326.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/48c25d9385581c9175e73a5b91ca2ea5.jpg",,,,,,,,,0,,,Size,"8, 8.5, 9, 9.5, 10, 10.5, 11, 12, 13, 13.5, 14, 14.5, 15",1.0,0.0,30.0,[],"[""""]",2.0,,Color,"Realtree Xtra Camo, Realtree Edge Camo, Mossy Oak Country Camo",1.0,0.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,6448,variation,rubber-hunting-boots-waterproof-and-insulated--,"Rubber hunting boots, waterproof and insulated",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,35.91,59.23,,,,,,,rubber-hunting-boots-waterproof-and-insulated,,,,,,1,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,6455,variable,mens-waterproof-insulated-hunting-boots,Men's waterproof insulated hunting boots,1,0,visible,,"The rubber sole provides good traction. 800 g Thinsulate insulation material, suitable for-40 heat class. Compression molded EVA foam midsole increases the stability of the steel handle. The padded collar increases comfort around the ankle and Achilles tendon. Fully seam-sealed upper, waterproof/breathable membrane. The wheelbase is about the middle of the calf. rubber sole. import. Leather and synthetic.\nThe Northside Renegade waterproof boot series provides sturdy protection. The upper is made of durable leather and our dawn camouflage nylon panel.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Field shoes,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/526c0e8debc478f034b3237b070c3bce-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8bd7e2b5f34bc8a36ac365105ddabdb6.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/84ac78ef31d1f68faec5750003f21a96.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/526c0e8debc478f034b3237b070c3bce-1-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b1fcdb72e5357c09447efc2387baaa9a.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/d031520a6ccbe91577096c8c30f2dc15.jpg",,,,,,,,,0,,,Size,"7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 13, 14",1.0,0.0,90.0,[],"[""""]",1.0,,Color,Tan Camo,1.0,0.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,6457,variation,mens-waterproof-insulated-hunting-boots--,Men's waterproof insulated hunting boots,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,32.77,54.12,,,,,,,mens-waterproof-insulated-hunting-boots,,,,,,1,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,6459,variation,rubber-hunting-boots-waterproof-and-insulated---1,"Rubber hunting boots, waterproof and insulated",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,35.41,56.4,,,,,,,rubber-hunting-boots-waterproof-and-insulated,,,,,,2,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,6460,variation,rubber-hunting-boots-waterproof-and-insulated---2,"Rubber hunting boots, waterproof and insulated",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,34.71,56.74,,,,,,,rubber-hunting-boots-waterproof-and-insulated,,,,,,3,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
